Date,price,short_mavg,long_mavg,signal,positions
2018-01-16,11490.5,13484.619921875,14204.5298828125,-1.0,0.0
2018-01-17,11188.599609375,12926.219921875,13675.6298828125,-1.0,0.0
2018-01-18,11474.900390625,12349.1599609375,13306.1099609375,-1.0,0.0
2018-01-19,11607.400390625,11916.2400390625,13007.3099609375,-1.0,0.0
2018-01-20,12899.2001953125,11732.1201171875,12799.9,-1.0,0.0
2018-01-21,11600.099609375,11754.0400390625,12619.32998046875,-1.0,0.0
2018-01-22,10931.400390625,11702.6001953125,12314.41005859375,-1.0,0.0
2018-01-23,10868.400390625,11581.3001953125,11965.230078125,-1.0,0.0
2018-01-24,11359.400390625,11531.7001953125,11723.9701171875,-1.0,0.0
2018-01-25,11259.400390625,11203.740234375,11467.93017578125,-1.0,0.0
2018-01-26,11171.400390625,11118.000390625,11436.02021484375,-1.0,0.0
2018-01-27,11440.7001953125,11219.8603515625,11461.2302734375,-1.0,0.0
2018-01-28,11786.2998046875,11403.440234375,11492.37021484375,-1.0,0.0
2018-01-29,11296.400390625,11390.840234375,11461.27021484375,-1.0,0.0
2018-01-30,10106.2998046875,11160.2201171875,11181.98017578125,-1.0,0.0
2018-01-31,10221.099609375,10970.1599609375,11044.08017578125,-1.0,0.0
2018-02-01,9170.5400390625,10516.1279296875,10867.994140625,-1.0,0.0
2018-02-02,8830.75,9925.01796875,10664.2291015625,-1.0,0.0
2018-02-03,9174.91015625,9500.719921875,10445.780078125,-1.0,0.0
2018-02-04,8277.009765625,9134.8619140625,10147.541015625,-1.0,0.0
2018-02-05,6955.27001953125,8481.69599609375,9725.927978515625,-1.0,0.0
2018-02-06,7754.0,8198.38798828125,9357.257958984375,-1.0,0.0
2018-02-07,7621.2998046875,7956.49794921875,8940.757958984375,-1.0,0.0
2018-02-08,8265.58984375,7774.63388671875,8637.676904296875,-1.0,0.0
2018-02-09,8736.98046875,7866.62802734375,8500.744970703125,-1.0,0.0
2018-02-10,8621.900390625,8199.9541015625,8340.825048828125,-1.0,0.0
2018-02-11,8129.97021484375,8275.14814453125,8236.76806640625,1.0,2.0
2018-02-12,8926.5703125,8536.20224609375,8246.35009765625,1.0,0.0
2018-02-13,8598.3095703125,8602.74619140625,8188.6900390625,1.0,0.0
2018-02-14,9494.6298828125,8754.27607421875,8310.45205078125,1.0,0.0
2018-02-15,10166.400390625,9063.17607421875,8631.565087890625,1.0,0.0
2018-02-16,10233.900390625,9483.962109375,8879.555126953124,1.0,0.0
2018-02-17,11112.7001953125,9921.1880859375,9228.695166015625,1.0,0.0
2018-02-18,10551.7998046875,10311.8861328125,9457.316162109375,1.0,0.0
2018-02-19,11225.2998046875,10658.0201171875,9706.148095703125,1.0,0.0
2018-02-20,11403.7001953125,10905.480078125,9984.328076171874,1.0,0.0
2018-02-21,10690.400390625,10996.780078125,10240.37109375,1.0,0.0
2018-02-22,10005.0,10775.2400390625,10348.2140625,1.0,0.0
2018-02-23,10301.099609375,10725.1,10518.49306640625,1.0,0.0
2018-02-24,9813.0703125,10442.6541015625,10550.337109375,-1.0,-2.0
2018-02-25,9664.73046875,10094.86015625,10500.1701171875,-1.0,0.0
2018-02-26,10366.7001953125,10030.1201171875,10513.45009765625,-1.0,0.0
2018-02-27,10725.599609375,10174.2400390625,10474.7400390625,-1.0,0.0
2018-02-28,10397.900390625,10193.6001953125,10459.35009765625,-1.0,0.0
2018-03-01,10951.0,10421.1861328125,10431.9201171875,-1.0,0.0
2018-03-02,11086.400390625,10705.5201171875,10400.19013671875,1.0,2.0
2018-03-03,11489.7001953125,10930.1201171875,10480.1201171875,1.0,0.0
2018-03-04,11512.599609375,11087.5201171875,10630.880078125,1.0,0.0
2018-03-05,11573.2998046875,11322.6,10758.10009765625,1.0,0.0
2018-03-06,10779.900390625,11288.380078125,10854.78310546875,1.0,0.0
2018-03-07,9965.5703125,11064.2140625,10884.86708984375,1.0,0.0
2018-03-08,9395.009765625,10645.2759765625,10787.698046875,-1.0,-2.0
2018-03-09,9337.5498046875,10210.266015625,10648.89306640625,-1.0,0.0
2018-03-10,8866.0,9668.8060546875,10495.70302734375,-1.0,0.0
2018-03-11,9578.6298828125,9428.551953125,10358.466015625,-1.0,0.0
2018-03-12,9205.1201171875,9276.4619140625,10170.33798828125,-1.0,0.0
2018-03-13,9194.849609375,9236.4298828125,9940.8529296875,-1.0,0.0
2018-03-14,8269.8095703125,9022.8818359375,9616.57392578125,-1.0,0.0
2018-03-15,8300.8603515625,8909.85390625,9289.32998046875,-1.0,0.0
2018-03-16,8338.349609375,8661.7978515625,9045.17490234375,-1.0,0.0
2018-03-17,7916.8798828125,8404.1498046875,8840.305859375,-1.0,0.0
2018-03-18,8223.6796875,8209.9158203125,8723.1728515625,-1.0,0.0
2018-03-19,8630.650390625,8282.083984375,8652.48291015625,-1.0,0.0
2018-03-20,8913.4697265625,8404.605859375,8657.2298828125,-1.0,0.0
2018-03-21,8929.2802734375,8522.7919921875,8592.294921875,-1.0,0.0
2018-03-22,8728.4697265625,8685.1099609375,8544.6298828125,1.0,2.0
2018-03-23,8879.6201171875,8816.298046875,8513.10693359375,1.0,0.0
2018-03-24,8668.1201171875,8823.7919921875,8552.93798828125,1.0,0.0
2018-03-25,8495.7802734375,8740.2541015625,8572.42998046875,1.0,0.0
2018-03-26,8209.400390625,8596.278125,8559.53505859375,1.0,0.0
2018-03-27,7833.0400390625,8417.1921875,8551.15107421875,-1.0,-2.0
2018-03-28,7954.47998046875,8232.16416015625,8524.231103515625,-1.0,0.0
2018-03-29,7165.7001953125,7931.68017578125,8377.736083984375,-1.0,0.0
2018-03-30,6890.52001953125,7610.628125,8175.44111328125,-1.0,0.0
2018-03-31,6973.52978515625,7363.45400390625,7979.866064453125,-1.0,0.0
2018-04-01,6844.22998046875,7165.6919921875,7791.44208984375,-1.0,0.0
2018-04-02,7083.7998046875,6991.55595703125,7611.86005859375,-1.0,0.0
2018-04-03,7456.10986328125,7049.637890625,7490.659033203125,-1.0,0.0
2018-04-04,6853.83984375,7042.30185546875,7326.464990234375,-1.0,0.0
2018-04-05,6811.47021484375,7009.88994140625,7186.67197265625,-1.0,0.0
2018-04-06,6636.31982421875,6968.30791015625,7066.999951171875,-1.0,0.0
2018-04-07,6911.08984375,6933.76591796875,6962.6609375,-1.0,0.0
2018-04-08,7023.52001953125,6847.24794921875,6948.442919921875,-1.0,0.0
2018-04-09,6770.72998046875,6830.6259765625,6936.463916015625,-1.0,0.0
2018-04-10,6834.759765625,6835.28388671875,6922.5869140625,-1.0,0.0
2018-04-11,6968.31982421875,6901.68388671875,6934.9958984375,-1.0,0.0
2018-04-12,7889.25,7097.31591796875,7015.54091796875,1.0,2.0
2018-04-13,7895.9599609375,7271.80390625,7059.525927734375,1.0,0.0
2018-04-14,7986.240234375,7514.90595703125,7172.765966796875,1.0,0.0
2018-04-15,8329.1103515625,7813.77607421875,7324.52998046875,1.0,0.0
2018-04-16,8058.669921875,8031.84609375,7466.764990234375,1.0,0.0
2018-04-17,7902.08984375,8034.4140625,7565.864990234375,1.0,0.0
2018-04-18,8163.419921875,8087.9060546875,7679.85498046875,1.0,0.0
2018-04-19,8294.3095703125,8149.519921875,7832.212939453125,1.0,0.0
2018-04-20,8845.830078125,8252.8638671875,8033.319970703125,1.0,0.0
2018-04-21,8895.580078125,8420.2458984375,8226.04599609375,1.0,0.0
2018-04-22,8802.4599609375,8600.319921875,8317.3669921875,1.0,0.0
2018-04-23,8930.8798828125,8753.8119140625,8420.858984375,1.0,0.0
2018-04-24,9697.5,9034.45,8591.9849609375,1.0,0.0
2018-04-25,8845.740234375,9034.43203125,8643.64794921875,1.0,0.0
2018-04-26,9281.509765625,9111.61796875,8765.93193359375,1.0,0.0
2018-04-27,8987.0498046875,9148.5359375,8874.4279296875,1.0,0.0
2018-04-28,9348.48046875,9232.0560546875,8992.933984375,1.0,0.0
2018-04-29,9419.080078125,9176.3720703125,9105.41103515625,1.0,0.0
2018-04-30,9240.5498046875,9255.333984375,9144.8830078125,1.0,0.0
2018-05-01,9119.009765625,9222.833984375,9167.2259765625,1.0,0.0
2018-05-02,9235.919921875,9272.6080078125,9210.57197265625,1.0,0.0
2018-05-03,9743.8603515625,9351.683984375,9291.87001953125,1.0,0.0
2018-05-04,9700.759765625,9408.019921875,9292.19599609375,1.0,0.0
2018-05-05,9858.150390625,9531.5400390625,9393.43701171875,1.0,0.0
2018-05-06,9654.7998046875,9638.698046875,9430.766015625,1.0,0.0
2018-05-07,9373.009765625,9666.116015625,9469.36201171875,1.0,0.0
2018-05-08,9234.8203125,9564.3080078125,9457.99599609375,1.0,0.0
2018-05-09,9325.1796875,9489.1919921875,9448.60595703125,1.0,0.0
2018-05-10,9043.9404296875,9326.35,9428.94501953125,-1.0,-2.0
2018-05-11,8441.490234375,9083.6880859375,9361.19306640625,-1.0,0.0
2018-05-12,8504.8896484375,8910.0640625,9288.0900390625,-1.0,0.0
2018-05-13,8723.9404296875,8807.8880859375,9186.098046875,-1.0,0.0
2018-05-14,8716.7900390625,8686.21015625,9087.70107421875,-1.0,0.0
2018-05-15,8510.3798828125,8579.498046875,8952.9240234375,-1.0,0.0
2018-05-16,8368.830078125,8564.966015625,8824.32705078125,-1.0,0.0
2018-05-17,8094.31982421875,8482.85205078125,8696.458056640626,-1.0,0.0
2018-05-18,8250.9697265625,8388.25791015625,8598.072998046875,-1.0,0.0
2018-05-19,8247.1796875,8294.33583984375,8490.272998046876,-1.0,0.0
2018-05-20,8513.25,8294.90986328125,8437.203955078125,-1.0,0.0
2018-05-21,8418.990234375,8304.94189453125,8434.953955078125,-1.0,0.0
2018-05-22,8041.77978515625,8294.43388671875,8388.64296875,-1.0,0.0
2018-05-23,7557.81982421875,8155.80390625,8272.030908203125,-1.0,0.0
2018-05-24,7587.33984375,8023.8359375,8159.085888671875,-1.0,0.0
2018-05-25,7480.14013671875,7817.21396484375,8056.0619140625,-1.0,0.0
2018-05-26,7355.8798828125,7604.59189453125,7954.76689453125,-1.0,0.0
2018-05-27,7368.22021484375,7469.87998046875,7882.15693359375,-1.0,0.0
2018-05-28,7135.990234375,7385.5140625,7770.658984375,-1.0,0.0
2018-05-29,7472.58984375,7362.5640625,7693.2,-1.0,0.0
2018-05-30,7406.52001953125,7347.8400390625,7582.527001953125,-1.0,0.0
2018-05-31,7494.169921875,7375.498046875,7490.044970703125,-1.0,0.0
2018-06-01,7541.4501953125,7410.14404296875,7440.01201171875,-1.0,0.0
2018-06-02,7643.4501953125,7511.63603515625,7448.575048828125,1.0,2.0
2018-06-03,7720.25,7561.16806640625,7461.866064453125,1.0,0.0
2018-06-04,7514.47021484375,7582.75810546875,7465.299072265625,1.0,0.0
2018-06-05,7633.759765625,7610.67607421875,7493.087060546875,1.0,0.0
2018-06-06,7653.97998046875,7633.18203125,7521.663037109375,1.0,0.0
2018-06-07,7678.240234375,7640.1400390625,7575.888037109375,1.0,0.0
2018-06-08,7624.919921875,7621.0740234375,7591.121044921875,1.0,0.0
2018-06-09,7531.97998046875,7624.5759765625,7603.667041015625,1.0,0.0
2018-06-10,6786.02001953125,7455.02802734375,7532.85205078125,-1.0,-2.0
2018-06-11,6906.919921875,7305.616015625,7469.3990234375,-1.0,0.0
2018-06-12,6582.35986328125,7086.43994140625,7363.289990234375,-1.0,0.0
2018-06-13,6349.89990234375,6831.4359375,7226.25498046875,-1.0,0.0
2018-06-14,6675.35009765625,6660.1099609375,7142.34296875,-1.0,0.0
2018-06-15,6456.580078125,6594.22197265625,7024.625,-1.0,0.0
2018-06-16,6550.16015625,6522.87001953125,6914.243017578125,-1.0,0.0
2018-06-17,6499.27001953125,6506.25205078125,6796.34599609375,-1.0,0.0
2018-06-18,6734.81982421875,6583.23603515625,6707.335986328125,-1.0,0.0
2018-06-19,6769.93994140625,6602.15400390625,6631.131982421875,-1.0,0.0
2018-06-20,6776.5498046875,6666.14794921875,6630.1849609375,1.0,2.0
2018-06-21,6729.740234375,6702.06396484375,6612.4669921875,1.0,0.0
2018-06-22,6083.68994140625,6618.94794921875,6562.6,1.0,0.0
2018-06-23,6162.47998046875,6504.47998046875,6543.8580078125,-1.0,-2.0
2018-06-24,6173.22998046875,6385.13798828125,6493.64599609375,-1.0,0.0
2018-06-25,6249.18017578125,6279.6640625,6472.906005859375,-1.0,0.0
2018-06-26,6093.669921875,6152.45,6427.256982421875,-1.0,0.0
2018-06-27,6157.1298828125,6167.13798828125,6393.04296875,-1.0,0.0
2018-06-28,5903.43994140625,6115.32998046875,6309.90498046875,-1.0,0.0
2018-06-29,6218.2998046875,6124.3439453125,6254.740966796875,-1.0,0.0
2018-06-30,6404.0,6155.30791015625,6217.485986328125,-1.0,0.0
2018-07-01,6385.81982421875,6213.737890625,6183.0939453125,1.0,2.0
2018-07-02,6614.18017578125,6305.14794921875,6236.14296875,1.0,0.0
2018-07-03,6529.58984375,6430.3779296875,6272.853955078125,1.0,0.0
2018-07-04,6597.5498046875,6506.2279296875,6315.2859375,1.0,0.0
2018-07-05,6639.14013671875,6553.25595703125,6354.28193359375,1.0,0.0
2018-07-06,6673.5,6610.7919921875,6412.26494140625,1.0,0.0
2018-07-07,6856.93017578125,6659.3419921875,6482.244970703125,1.0,0.0
2018-07-08,6773.8798828125,6708.2,6569.28896484375,1.0,0.0
2018-07-09,6741.75,6737.0400390625,6621.633984375,1.0,0.0
2018-07-10,6329.9501953125,6675.20205078125,6614.22900390625,1.0,0.0
2018-07-11,6394.7099609375,6619.44404296875,6615.118017578125,1.0,0.0
2018-07-12,6228.81005859375,6493.82001953125,6576.581005859375,-1.0,-2.0
2018-07-13,6238.0498046875,6386.65400390625,6547.427001953125,-1.0,0.0
2018-07-14,6276.1201171875,6293.52802734375,6515.284033203125,-1.0,0.0
2018-07-15,6359.64013671875,6299.466015625,6487.334033203125,-1.0,0.0
2018-07-16,6741.75,6368.8740234375,6494.159033203125,-1.0,0.0
2018-07-17,7321.0400390625,6587.32001953125,6540.57001953125,1.0,2.0
2018-07-18,7370.77978515625,6813.866015625,6600.260009765625,1.0,0.0
2018-07-19,7466.85986328125,7052.01396484375,6672.77099609375,1.0,0.0
2018-07-20,7354.1298828125,7250.9119140625,6775.18896484375,1.0,0.0
2018-07-21,7419.2900390625,7386.419921875,6877.64697265625,1.0,0.0
2018-07-22,7418.490234375,7405.9099609375,6996.614990234375,1.0,0.0
2018-07-23,7711.10986328125,7473.9759765625,7143.92099609375,1.0,0.0
2018-07-24,8424.26953125,7665.45791015625,7358.7359375,1.0,0.0
2018-07-25,8181.39013671875,7830.9099609375,7540.9109375,1.0,0.0
2018-07-26,7951.580078125,7937.36796875,7661.8939453125,1.0,0.0
2018-07-27,8165.009765625,8086.671875,7746.29091796875,1.0,0.0
2018-07-28,8192.150390625,8182.87998046875,7828.427978515625,1.0,0.0
2018-07-29,8218.4599609375,8141.71806640625,7903.58798828125,1.0,0.0
2018-07-30,8180.47998046875,8141.53603515625,7986.222998046875,1.0,0.0
2018-07-31,7780.43994140625,8107.3080078125,8022.33798828125,1.0,0.0
2018-08-01,7624.91015625,7999.2880859375,8042.97998046875,-1.0,-2.0
2018-08-02,7567.14990234375,7874.28798828125,8028.583984375,-1.0,0.0
2018-08-03,7434.39013671875,7717.4740234375,7929.596044921875,-1.0,0.0
2018-08-04,7032.85009765625,7487.948046875,7814.742041015625,-1.0,0.0
2018-08-05,7068.47998046875,7345.5560546875,7726.43203125,-1.0,0.0
2018-08-06,6951.7998046875,7210.933984375,7605.11103515625,-1.0,0.0
2018-08-07,6753.1201171875,7048.12802734375,7461.2080078125,-1.0,0.0
2018-08-08,6305.7998046875,6822.4099609375,7269.9419921875,-1.0,0.0
2018-08-09,6568.22998046875,6729.4859375,7108.7169921875,-1.0,0.0
2018-08-10,6184.7099609375,6552.73193359375,6949.143994140625,-1.0,0.0
2018-08-11,6295.72998046875,6421.51796875,6816.2259765625,-1.0,0.0
2018-08-12,6322.68994140625,6335.43193359375,6691.77998046875,-1.0,0.0
2018-08-13,6297.56982421875,6333.7859375,6578.09794921875,-1.0,0.0
2018-08-14,6199.7099609375,6260.08193359375,6494.783935546875,-1.0,0.0
2018-08-15,6308.52001953125,6284.8439453125,6418.787939453125,-1.0,0.0
2018-08-16,6334.72998046875,6292.6439453125,6357.08095703125,-1.0,0.0
2018-08-17,6580.6298828125,6344.23193359375,6339.83193359375,1.0,2.0
2018-08-18,6423.759765625,6369.469921875,6351.6279296875,1.0,0.0
2018-08-19,6506.06982421875,6430.74189453125,6345.4119140625,1.0,0.0
2018-08-20,6308.52978515625,6430.74384765625,6357.793896484375,1.0,0.0
2018-08-21,6488.759765625,6461.5498046875,6377.096875,1.0,0.0
2018-08-22,6376.7099609375,6420.7658203125,6382.498876953125,1.0,0.0
2018-08-23,6534.8798828125,6442.98984375,6406.2298828125,1.0,0.0
2018-08-24,6719.9599609375,6485.76787109375,6458.2548828125,1.0,0.0
2018-08-25,6763.18994140625,6576.69990234375,6503.721875,1.0,0.0
2018-08-26,6707.259765625,6620.39990234375,6540.974853515625,1.0,0.0
2018-08-27,6884.64013671875,6721.9859375,6571.37587890625,1.0,0.0
2018-08-28,7096.27978515625,6834.26591796875,6638.627880859375,1.0,0.0
2018-08-29,7047.16015625,6899.70595703125,6692.7369140625,1.0,0.0
2018-08-30,6978.22998046875,6942.71396484375,6759.70693359375,1.0,0.0
2018-08-31,7037.580078125,7008.77802734375,6814.58896484375,1.0,0.0
2018-09-01,7193.25,7070.5,6896.24296875,1.0,0.0
2018-09-02,7272.72021484375,7105.7880859375,6970.027001953125,1.0,0.0
2018-09-03,7260.06005859375,7148.36806640625,7024.03701171875,1.0,0.0
2018-09-04,7361.66015625,7225.0541015625,7083.884033203125,1.0,0.0
2018-09-05,6792.830078125,7176.1041015625,7092.441064453125,1.0,0.0
2018-09-06,6529.169921875,7043.2880859375,7056.89404296875,-1.0,-2.0
2018-09-07,6467.06982421875,6882.1580078125,6993.973046875,-1.0,0.0
2018-09-08,6225.97998046875,6675.3419921875,6911.855029296875,-1.0,0.0
2018-09-09,6300.85986328125,6463.18193359375,6844.118017578125,-1.0,0.0
2018-09-10,6329.7001953125,6370.55595703125,6773.330029296875,-1.0,0.0
2018-09-11,6321.2001953125,6328.96201171875,6686.125048828125,-1.0,0.0
2018-09-12,6351.7998046875,6305.9080078125,6594.0330078125,-1.0,0.0
2018-09-13,6517.31005859375,6364.1740234375,6519.7580078125,-1.0,0.0
2018-09-14,6512.7099609375,6406.54404296875,6434.86298828125,-1.0,0.0
2018-09-15,6543.2001953125,6449.24404296875,6409.9,1.0,2.0
2018-09-16,6517.18017578125,6488.4400390625,6408.701025390625,1.0,0.0
2018-09-17,6281.2001953125,6474.3201171875,6390.1140625,1.0,0.0
2018-09-18,6371.2998046875,6445.11806640625,6404.646044921875,1.0,0.0
2018-09-19,6398.5400390625,6422.28408203125,6414.4140625,1.0,0.0
2018-09-20,6519.669921875,6417.57802734375,6433.41103515625,-1.0,-2.0
2018-09-21,6734.9501953125,6461.13203125,6474.78603515625,-1.0,0.0
2018-09-22,6721.97998046875,6549.28798828125,6511.804052734375,1.0,2.0
2018-09-23,6710.6298828125,6617.15400390625,6531.13603515625,1.0,0.0
2018-09-24,6595.41015625,6656.52802734375,6539.4060546875,1.0,0.0
2018-09-25,6446.47021484375,6641.8880859375,6529.733056640625,1.0,0.0
2018-09-26,6495.0,6593.898046875,6527.5150390625,1.0,0.0
2018-09-27,6676.75,6584.85205078125,6567.07001953125,1.0,0.0
2018-09-28,6644.1298828125,6571.55205078125,6594.35302734375,-1.0,-2.0
2018-09-29,6601.9599609375,6572.86201171875,6614.69501953125,-1.0,0.0
2018-09-30,6625.56005859375,6608.67998046875,6625.284033203125,-1.0,0.0
2018-10-01,6589.6201171875,6627.60400390625,6610.751025390625,1.0,2.0
2018-10-02,6556.10009765625,6603.4740234375,6594.163037109375,1.0,0.0
2018-10-03,6502.58984375,6575.166015625,6573.359033203125,1.0,0.0
2018-10-04,6576.68994140625,6570.11201171875,6571.48701171875,-1.0,-2.0
2018-10-05,6622.47998046875,6569.49599609375,6589.08798828125,-1.0,0.0
2018-10-06,6588.31005859375,6569.233984375,6598.418994140625,-1.0,0.0
2018-10-07,6602.9501953125,6578.60400390625,6591.039013671875,-1.0,0.0
2018-10-08,6652.22998046875,6608.53203125,6591.8490234375,1.0,2.0
2018-10-09,6642.64013671875,6621.7220703125,6595.917041015625,1.0,0.0
2018-10-10,6585.52978515625,6614.33203125,6591.914013671875,1.0,0.0
2018-10-11,6256.240234375,6547.91806640625,6558.576025390625,-1.0,-2.0
2018-10-12,6274.580078125,6482.24404296875,6530.4240234375,-1.0,0.0
2018-10-13,6285.990234375,6408.99609375,6508.7640625,-1.0,0.0
2018-10-14,6290.93017578125,6338.6541015625,6480.1880859375,-1.0,0.0
2018-10-15,6596.5400390625,6340.85615234375,6477.594091796875,-1.0,0.0
2018-10-16,6596.10986328125,6408.830078125,6478.374072265625,-1.0,0.0
2018-10-17,6544.43017578125,6462.80009765625,6472.5220703125,-1.0,0.0
2018-10-18,6476.7099609375,6500.94404296875,6454.970068359375,1.0,2.0
2018-10-19,6465.41015625,6535.8400390625,6437.2470703125,1.0,0.0
2018-10-20,6489.18994140625,6514.37001953125,6427.6130859375,1.0,0.0
2018-10-21,6482.35009765625,6491.61806640625,6450.224072265625,1.0,0.0
2018-10-22,6487.16015625,6480.1640625,6471.482080078125,1.0,0.0
2018-10-23,6475.740234375,6479.9701171875,6490.457080078125,-1.0,-2.0
2018-10-24,6495.83984375,6486.0560546875,6510.948046875,-1.0,0.0
2018-10-25,6476.2900390625,6483.47607421875,6498.923046875,-1.0,0.0
2018-10-26,6474.75,6481.9560546875,6486.787060546875,-1.0,0.0
2018-10-27,6480.3798828125,6480.6,6480.38203125,1.0,2.0
2018-10-28,6486.39013671875,6482.72998046875,6481.350048828125,1.0,0.0
2018-10-29,6332.6298828125,6450.08798828125,6468.072021484375,-1.0,-2.0
2018-10-30,6334.27001953125,6421.683984375,6452.580029296875,-1.0,0.0
2018-10-31,6317.60986328125,6390.25595703125,6436.106005859375,-1.0,0.0
2018-11-01,6377.77978515625,6369.7359375,6425.16796875,-1.0,0.0
2018-11-02,6388.43994140625,6350.1458984375,6416.437939453125,-1.0,0.0
2018-11-03,6361.259765625,6355.871875,6402.979931640625,-1.0,0.0
2018-11-04,6376.1298828125,6364.24384765625,6392.963916015625,-1.0,0.0
2018-11-05,6419.66015625,6384.65390625,6387.454931640625,-1.0,0.0
2018-11-06,6461.009765625,6401.29990234375,6385.517919921875,1.0,2.0
2018-11-07,6530.14013671875,6429.63994140625,6389.892919921875,1.0,0.0
2018-11-08,6453.72021484375,6448.13203125,6402.001953125,1.0,0.0
2018-11-09,6385.6201171875,6450.030078125,6407.136962890625,1.0,0.0
2018-11-10,6409.22021484375,6447.94208984375,6416.297998046875,1.0,0.0
2018-11-11,6411.27001953125,6437.994140625,6419.647021484375,1.0,0.0
2018-11-12,6371.27001953125,6406.2201171875,6417.930029296875,-1.0,-2.0
2018-11-13,6359.490234375,6387.37412109375,6417.753076171875,-1.0,0.0
2018-11-14,5738.35009765625,6257.9201171875,6353.97509765625,-1.0,0.0
2018-11-15,5648.02978515625,6105.68203125,6276.812060546875,-1.0,0.0
2018-11-16,5575.5498046875,5938.53798828125,6188.266064453125,-1.0,0.0
2018-11-17,5554.330078125,5775.15,6090.68505859375,-1.0,0.0
2018-11-18,5623.5400390625,5627.9599609375,6007.667041015625,-1.0,0.0
2018-11-19,4871.490234375,5454.58798828125,5856.254052734375,-1.0,0.0
2018-11-20,4451.8701171875,5215.3560546875,5660.51904296875,-1.0,0.0
2018-11-21,4602.169921875,5020.680078125,5479.609033203125,-1.0,0.0
2018-11-22,4365.93994140625,4783.00205078125,5279.076025390625,-1.0,0.0
2018-11-23,4347.10986328125,4527.716015625,5077.83798828125,-1.0,0.0
2018-11-24,3880.760009765625,4329.569970703125,4892.0789794921875,-1.0,0.0
2018-11-25,4009.969970703125,4241.18994140625,4728.272998046875,-1.0,0.0
2018-11-26,3779.1298828125,4076.58193359375,4548.631005859375,-1.0,0.0
2018-11-27,3820.719970703125,3967.537939453125,4375.269995117187,-1.0,0.0
2018-11-28,4257.419921875,3949.599951171875,4238.657983398438,-1.0,0.0
2018-11-29,4278.8466796875,4029.21728515625,4179.393627929688,-1.0,0.0
2018-11-30,4017.2685546875,4030.677001953125,4135.9334716796875,-1.0,0.0
2018-12-01,4214.671875,4117.785400390625,4097.183666992188,1.0,2.0
2018-12-02,4139.8779296875,4181.6169921875,4074.5774658203127,1.0,0.0
2018-12-03,3894.130859375,4108.9591796875,4029.2795654296874,1.0,0.0
2018-12-04,3956.893798828125,4044.568603515625,4036.8929443359375,1.0,0.0
2018-12-05,3753.994873046875,3991.9138671875,4011.2954345703124,-1.0,-2.0
2018-12-06,3521.101806640625,3853.199853515625,3985.492626953125,-1.0,0.0
2018-12-07,3419.937255859375,3709.21171875,3945.41435546875,-1.0,0.0
2018-12-08,3476.11474609375,3625.60849609375,3867.283837890625,-1.0,0.0
2018-12-09,3614.234375,3557.076611328125,3800.822607421875,-1.0,0.0
2018-12-10,3502.656005859375,3506.808837890625,3749.3613525390624,-1.0,0.0
2018-12-11,3424.588134765625,3487.506103515625,3670.352978515625,-1.0,0.0
2018-12-12,3486.9501953125,3500.90869140625,3605.060205078125,-1.0,0.0
2018-12-13,3313.67724609375,3468.42119140625,3547.01484375,-1.0,0.0
2018-12-14,3242.48486328125,3394.0712890625,3475.5739501953126,-1.0,0.0
2018-12-15,3236.76171875,3340.892431640625,3423.850634765625,-1.0,0.0
2018-12-16,3252.839111328125,3306.542626953125,3397.024365234375,-1.0,0.0
2018-12-17,3545.86474609375,3318.325537109375,3409.6171142578123,-1.0,0.0
2018-12-18,3696.05908203125,3394.801904296875,3431.6115478515626,-1.0,0.0
2018-12-19,3745.95068359375,3495.495068359375,3444.7831787109376,1.0,2.0
2018-12-20,4134.44140625,3675.031005859375,3507.96171875,1.0,0.0
2018-12-21,3896.543701171875,3803.771923828125,3555.157275390625,1.0,0.0
2018-12-22,4014.1826171875,3897.435498046875,3607.880517578125,1.0,0.0
2018-12-23,3998.980224609375,3958.0197265625,3676.4108154296873,1.0,0.0
2018-12-24,4078.59912109375,4024.5494140625,3760.0222412109374,1.0,0.0
2018-12-25,3815.49072265625,3960.75927734375,3817.8951416015625,1.0,0.0
2018-12-26,3857.297607421875,3952.91005859375,3878.3409912109373,1.0,0.0
2018-12-27,3654.83349609375,3881.040234375,3889.2378662109377,-1.0,-2.0
2018-12-28,3923.918701171875,3866.0279296875,3912.023828125,-1.0,0.0
2018-12-29,3820.40869140625,3814.38984375,3919.46962890625,-1.0,0.0
2018-12-30,3865.95263671875,3824.4822265625,3892.620751953125,-1.0,0.0
2018-12-31,3742.700439453125,3801.56279296875,3877.23642578125,-1.0,0.0
2019-01-01,3843.52001953125,3839.30009765625,3860.170166015625,-1.0,0.0
2019-01-02,3943.409423828125,3843.1982421875,3854.6130859375,-1.0,0.0
2019-01-03,3836.7412109375,3846.46474609375,3830.427294921875,1.0,2.0
2019-01-04,3857.717529296875,3844.817724609375,3834.6499755859377,1.0,0.0
2019-01-05,3845.194580078125,3865.316552734375,3833.4396728515626,1.0,0.0
2019-01-06,4076.632568359375,3911.9390625,3875.619580078125,1.0,0.0
2019-01-07,4025.248291015625,3928.3068359375,3885.7525390625,1.0,0.0
2019-01-08,4030.847900390625,3967.128173828125,3906.7964599609377,1.0,0.0
2019-01-09,4035.29638671875,4002.6439453125,3923.7308349609375,1.0,0.0
2019-01-10,3678.924560546875,3969.38994140625,3917.3532470703126,1.0,0.0
2019-01-11,3687.365478515625,3891.5365234375,3901.73779296875,-1.0,-2.0
